seller_id,seller_state,receita
63b464dbf392c7b80d12d932fa7cafed,SP,7662.25
8c16d1f32a54d92897cc437244442e1b,SC,7595.08
54219883e72aad869adfb2a54b7bfa0f,SP,7579.55
751bdc4d83a466c7206cd42e8f426b03,SP,7577.08
31ae0774c17fabd06ff707cc5bde005f,SP,7570.67
57e632711dec9ec14ca7546769483e7e,SC,7558.04
f46490624488d3ff7ce78613913a7711,SP,7550.67
30829ded4523ab9224b93bc49a62c95f,RS,7549.71
83e197e95a1bbabc8c75e883ed016c47,RJ,7535.52
fa1a9dec3a9940c072684a46728bf1fc,SC,7515.530000000001
9616352088dcf83a7c06637f4ebf1c80,PR,7490.57
3340ef1913fb70d28420f6ceb685c339,PR,7481.55
ade45994b717ccee333492330fbf037b,PR,7479.63
679769a98cfcc6da877c8486ff1c13f3,MG,7467.39
ba143b05f0110f0dc71ad71b4466ce92,SP,7453.59
05d2173d43ea568aa0540eba70d2ca76,MG,7438.93
5b67882648febfb6e1225e6ad7164f6b,PR,7432.42
0873d9f8f36123f8d910f4760e788cfb,SP,7426.65
2a261b5b644fa05f4f2700eb93544f2c,SP,7396.7300000000005
961dff0a659b4561334372337dd897d9,RJ,7389.74
0691148aee60ca47977c187804f935ae,PR,7359.45
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,7359.09
6f892e20a171e98efe17fdb971ff319b,SP,7342.860000000001
b8630e1121437d41cb08e3c749c2c2e2,RJ,7334.1
b3b17aab11f273023a5f22ca52e1eb70,PR,7325.35
40d54b51e962dbe09cabbcfd33298dee,SP,7323.25
3ade81dab5a172b88e1871c28ae05260,SP,7302.99
4c03b9dd4c11ee2cb35c96c49efc9420,SP,7302.33
87e24fc7052259b1f7f607d61c10d8be,SP,7288.25
bd4889b5e9133b35b66e42a8665cea5c,SP,7256.54
3be634553519fb6536a03e1358e9fdc7,SP,7226.65
5670f4db5b62c43d542e1b2d56b0cf7c,SP,7212.650000000001
02f623a8eb246f3c5f7c2f96462654e6,SP,7207.63
455c5640e8c5bd1b2ee85c0158f85727,SC,7186.89
ea67327e24487bdfac5fbfa37ea124df,SP,7180.280000000001
7dc8c42cc750eeafea6c85712ffee9bf,SP,7179.14
537eb890efff034a88679788b647c564,RJ,7178.9
33dd941c27854f7625b968cc6195a552,ES,7168.41
91f848e9f4be368f4318775aac733370,SP,7168.16
86bb7c4b535e49a541baf3266b1c95b1,SP,7127.26
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,7115.96
e3b4998c7a498169dc7bce44e6bb6277,SP,7114.6900000000005
e8b4225284fbb02d16f200513f1f395d,SP,7086.13
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,7085.38
b19f3ca2ea475913750f25a5c37c8d8f,MG,7055.28
a63bfbaa882c8f4542891b4e2246cc7f,RJ,7036.1900000000005
67bf6941ba2f1fa1d02c375766bc3e53,PR,7029.68
33c51922b6e3c16b24a8f28e5833c99d,PR,7025.88
b2479f944e1b90cf8a5de1bbfde284d6,SP,6943.54
80ceebb4ee9b31afb6c6a916a574a1e2,PR,6922.21
e9d99831abad74458942f21e16f33f92,SP,6916.06
50c9975695009e5e6473912e83a6d1da,MG,6883.95
0bf0150d5b9d60d9cd2906003332f085,SP,6872.34
dfc5fb7259bb2b599ca565e6e9448f0f,SP,6845.9800000000005
abe021b01ba992245271b9aa422032df,PR,6837.24
b6d44737c043328708f6749c2dbe50bd,SP,6834.01
eb3071b9f0b0ddaa2df5ea130f09f26b,SP,6811.42
bba74270a87732727b5a3b4fd9ac1c39,MG,6760.4400000000005
3df020b72d3d44b3af9d110fa3940b65,SP,6749.469999999999
b4a476fbd28de64b1e347abf9089366a,SP,6735.95
f12ff17ad8bbf01ec5c33b17e506649b,SP,6728.88
ee27a8f15b1dded4d213a468ba4eb391,GO,6726.66
98dac6635aee4995d501a3972e047414,SP,6675.37
9baf5cb77970f539089d09a38bcec5c3,SP,6673.4
f181738b150df1f37cb0bd72e705b193,SP,6632.75
dfa0c4c6229ab200a4a1336b4d7128ff,SC,6544.21
94e93ce877be27a515118dbfd2c2be41,SP,6542.72
ff4ea69c2a729e83e63c7579e4ef8170,SP,6527.82
2528744c5ef5d955adc318720a94d2e7,SP,6508.7
f4c4daa86e30c7e5a553a8d518ac03a5,PR,6506.66
dbd66278cbfe1aa1000f90a217ca4695,SP,6472.77
0d85bbda9889ce1f7e63778d24f346eb,MG,6469.7
45ba18c210d42734ec52c0c1c574e9ee,SP,6452.179999999999
7d76b645482be4a332374e8223836592,SP,6431.54
23613d49c3ac2bd302259e55c06c050c,SP,6430.34
d6b664fa0667064c6d76394e7848d790,SP,6404.34
02d35243ea2e497335cd0f076b45675d,RN,6399.95
52ac6f920b7280e4c6d30dd94de6259b,PR,6383.89
fc906263ca5083d09dce42fe02247800,MG,6383.28
709e16e2b25c7474d980076c6bfc4806,SP,6378.86
e62b2d6ac10570a035a30bafcf01d263,SP,6375.47
1336efc61c316ddf92c899eb817f7cae,SP,6355.29
2fdde51ad3e12f297da656d4fbd5d0b5,SC,6354.92
04aa0a1c5ce6b222003403a3e11c3cc0,SP,6339.51
f84fa566034f5e8e880a07ec624c56af,SP,6326.7
817245bcc3badd82bbd222e0366951a6,SP,6303.08
83deb69e889cf80f82be1dc6d5f2d486,SC,6276.650000000001
b39d7fe263ef469605dbb32608aee0af,SP,6255.77
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,6226.610000000001
23c38debaffe4a25a30fdbd9b586a13f,SP,6216.5599999999995
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,6200.62
7e3f87d16fb353f408d467e74fbd8014,SP,6193.7
4917cee8d902e13428c3ec4b1ca6f315,SC,6178.34
afe0067131b73e40875c9b6c10bd2e21,MG,6151.59
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,6149.2699999999995
9674754b5a0cb32b638cec001178f799,SP,6137.88
d566c37fa119d5e66c4e9052e83ee4ea,SP,6124.92
f680f85bee2d253556ac91be391d2c82,SP,6077.34
cc3d14116804f7209f3884f6367f1152,PR,6060.59
8bb48dc19fccaa8613b6229bf7f452a2,SP,6048.12
e067ad2c1c0b48758eb1b5228bcf7a68,SP,6047.91
0176f73cc1195f367f7b32db1e5b3aa8,SP,6020.110000000001
835f0f7810c76831d6c7d24c7a646d4d,SP,6006.39
c35affa65afd250151285c5917fc1c8a,SP,5993.92
0cbcee27c791afa0cdcb08587a2013a8,MG,5987.8
acce39e832338debb07b02385cde5967,MG,5923.660000000001
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,5916.98
099095b050cfe8eb1ddff5317587e96e,SP,5909.150000000001
e06f09ec0a4aca210779cf1cfc63cf19,SP,5901.41
3ab971ce71839580d2ae5b4e40fe8044,SP,5899.05
3c7c4a49ec3c6550809089c6a2ca9370,SP,5858.3
9add47bf45ce8e8c7db6b9cf670b1e09,PR,5847.28
30a2f535bb48308f991d0b9ad4a8c4bb,SP,5815.36
916c9de0b5ad957346eeeb12f332687e,PR,5814.27
2ff97219cb8622eaf3cd89b7d9c09824,SP,5809.63
b561927807645834b59ef0d16ba55a24,SP,5807.03
bbad7e518d7af88a0897397ffdca1979,SP,5800.42
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,5796.29
55d3daac7c404d59e51c2aa2f4dc5a23,SP,5790.4800000000005
f7496d659ca9fdaf323c0aae84176632,SP,5783.12
d63c73efd41eb002280e7ec831424edb,SP,5766.59
c4af86330efa7a2620772227d2d670c9,SP,5760.96
02ecc2a19303f05e59ce133fd923fff7,SP,5742.4
f789d2c4f2c2eb38fc4373e7a4b35264,MG,5733.24
1a932caad4f9d804097d7f8e615baed1,SP,5701.45
f67efa3f0b6761102a7f8c6b7b571f5d,PR,5700.55
575df70bde3f9f2b30bf8d2e9910d725,SP,5696.22
5bffbafbb22daf6d3bfc216a46db8708,RJ,5694.2
822bad9bc42b51213ba522fe87b7ab5d,SC,5687.34
582d4f8675b945722eda7c0cb61ba4c7,SP,5683.93
fcdd820084f17e9982427971e4e9d47f,SP,5665.74
3f0e48d209018b466fcd3bb4ccfeb520,PR,5654.8
fad44952713764836814be105382aee5,RJ,5636.88
2a7dc43cecabf23403078e2188437d1d,SP,5629.62
ad420dd0c4f92f8af951ac24b86d0cf5,MG,5618.4
d20b021d3efdf267a402c402a48ea64b,SP,5617.37
11bfa66332777660bd0640ee84d47006,SP,5608.54
e0878efa0e0b7e5313ac0b43bc04c081,PR,5594.91
a3f0b55de503387383c7b1de3ad7f678,PR,5577.74
cc5a78bbad32776dc4e3af205218368c,MG,5573.35
ef990a83bbea832f36ebe81376335aa8,SC,5557.24
822166ed1e47908f7cfb49946d03c726,RJ,5535.95
a4b6b9b992b46e9ef863637af96e04bc,SC,5502.84
4bf2f4ee540798a61f9636d12cd9cc80,SP,5501.01
d379f449f2a3b271bc01c0782020f705,MG,5499.8
d673a59aac7a70d8b01e6902bf090a11,SP,5499.5599999999995
834f8533b2ecb6598dd004ff3de7203a,SP,5496.3099999999995
951e8cef368f09bb3f3d03c00ca4702c,SP,5493.09
e9c6969d40e6a3d2d0f90013165c2b98,SP,5481.9800000000005
4d0041cdbe51b4617d95c70b19decc74,MG,5465.49
d66c305afaec317ebee552073a674429,MG,5464.49
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,5447.81
42b729f859728f5079499127a9c2ef37,SP,5434.07
c68fb906c8f4b4b946d8386bfa6e5467,SP,5433.61
8bd0f31cf0a614c658f6763bd02dea69,SP,5423.320000000001
db4350fd57ae30082dec7acbaacc17f9,SP,5421.639999999999
891071be6ba827b591264c90c2ae8a63,SP,5416.58
a3dd39f583bc80bd8c5901c95878921e,BA,5412.16
45d33f715e24d15a6ccf5c17b3a23e3c,SP,5396.33
4c498c7345e89aebad651544829beca0,SP,5389.76
45213867cefbf2cd4c6177e10216a951,SP,5389.16
503c1de08ae81a2d86f17951b204db55,SP,5321.9
6860153b69cc696d5dcfe1cdaaafcf62,SP,5318.23
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,5315.88
beadbee30901a7f61d031b6b686095ad,SP,5311.52
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,5302.46
65febd49fd28ec955651299159b1f527,SP,5301.14
ce69a8021d18961dd2a40269b7c2c293,PR,5289.05
c12b92bf1c350f3e6bf88d3596219c86,SP,5252.84
eed78ac17f7f795a19a709745f00cd4e,SP,5195.84
99002261c568a84cce14d43fcffb43ea,MT,5188.33
0509040ea3fe50071181bbc359eb7738,MG,5183.1
d12c926d74ceff0a90a21184466ce161,SP,5159.4
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,5133.27
f0b47fbbc6dee9aafe415a6e33051b3f,SP,5132.19
6fc26fe110feebd80a433e1f012a84f9,SP,5128.06
5b179e9e8cc7ab6fd113a46ca584da81,SP,5121.990000000001
1fe5540d7c1c37a595fefbacd5570d9e,RJ,5118.75
8931a84a914b3fe9b1ddaa4d704947ca,SP,5092.89
b90e891671cffd9557f33a97dc523645,PR,5081.3099999999995
5c030029b5916fed0986310385ec9009,SC,5079.9
8a130737016f838139d31878787a39c9,SP,5064.32
6ec1a01e866584bb679eb9b098345919,SP,5063.76
bccf933e006e9b94a6184af782963e77,SP,5047.21
31da954dc0855f2495c6310f70a2f931,SP,5032.71
99a54764c341d5dc80b4a8fac4eba3fb,SP,5026.26
15aac934c58d886785ac1b17953ea898,ES,5019.6
37dd29b36c458d82f74a953c40c43645,SP,5016.43
8f580d36c1e9d6fbce95283403c7d447,SP,4993.4
e81e1f9c3e762e620f3fb60a51499e16,SC,4979.49
382229d1e840115ffe3dbf5ff460e417,RJ,4966.62
827f8f69dfa529c561901c4f2e0f332f,PR,4961.54
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,4955.92
0307f7565ff85b299b6e5ef162b1b1a9,SP,4941.03
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,4921.27
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,4919.7699999999995
1b938a7ec6ac5061a66a3766e0e75f90,SP,4897.83
cb41bfbcbda0aea354a834ab222f9a59,SP,4888.68
c840d3fdbba0790404fdae73d253b253,PR,4881.93
b76dba6c951ab00dc4edf0a1aa88037e,SP,4881.88
ec8879960bd2221d5c32f8e12f7da711,SP,4881.38
968268a686aa05d1f529fb07dff08130,SP,4880.84
2addf05f476d0637864454e93ba673d5,DF,4877.64
f6122bc84774df1b372bdb3bb88ddb9f,SP,4874.360000000001
55a5b51f93f2b70ea513f5a047b0262a,MG,4849.38
f3da5b2ff499efb8d4a6d371d175d7dd,SP,4826.86
6288c69c4ce638e59925e59193f98b16,SP,4812.4800000000005
43f8c9950d11ecd03a0304a49e010da6,SP,4807.22
9803a40e82e45418ab7fb84091af5231,GO,4791.38
e49c26c3edfa46d227d5121a6b6e4d37,PE,4765.66
520b493b57809f446cb0a233bb3e25c7,SP,4762.87
cd6efc47efaabf134f8bdb654e10b4f1,RJ,4757.16
13d058e4eeac2ce8217660b2f8a05812,SP,4755.88
f76a3b1349b6df1ee875d1f3fa4340f0,SP,4748.98
95f83f51203c626648c875dd41874c7f,MG,4730.5
3f3486b61f45078d4f31ee5e43d8c5bb,SP,4726.57
180c3376aff0e43dd5788709df48a843,SP,4722.97
81f89e42267213cb94da7ddc301651da,SP,4721.18
13fa2a6c6b9d0f43cb588d7c82117a12,SP,4719.44
8f119a0aee85c0c8fc534629734e94fd,SP,4718.6
602044f2c16190c2c6e45eb35c2e21cb,SP,4677.44
1eade46fba20122dc4aefb379f8c636b,SP,4673.71
f97e2b0650c2068227e1d366140eb62f,SP,4665.98
c500367424994318b9e779ff1ae9a330,SP,4658.39
8cbac7e12637ed9cffa18c7875207478,SC,4654.35
bf3c6d2a28b2b5501e6c15448982dcc9,SP,4648.150000000001
6a0cbc8af2e8abd1bdfb777943d174c6,SP,4639.42
3f995f07c49d0d55a99d5c54957f7d81,SP,4627.2
406822777a0b9eb5c50e442dd4cd3ec5,SP,4596.34
d5ba419e26d246a0719437cf37d9b46d,SP,4581.51
681fce914360217db47784ae28905a96,PR,4571.8
271c58a1d139c45eaf3316107c6d3a3b,SP,4568.71
9df5750209b83567ec144eb299d7d634,RS,4564.74
8ed8ea9a57c862f2c18c2fe41f601d56,SC,4562.97
6b333a05bf188ef3e1f1662a86bd9855,DF,4554.88
e883aa812c37a7413226856f4579fe91,SP,4554.46
238fac594e170b59c6d228f5a4f4f1d9,SP,4545.5199999999995
3361277dc30b7cccdb0c286b24219756,PR,4540.9
f021c962aaba8ef6eb527a9c2c8394d1,SC,4533.87
1fdc574883ef3b33ad41562d93f3a74a,SP,4524.27
4559697a8f7e637227c2eeaed843baff,SP,4474.27
7f152321c60a266edc53af1925ef96c1,SC,4471.92
f00e21b1e91a79653163b7fd8f293ff1,SP,4471.06
282c7480173bb9c01dd41cc739fec010,SP,4466.3099999999995
02f5837340d7eb4f653d676c7256523a,PR,4463.88
66dc1b1632bd6a3e508510c5b3492107,SP,4449.26
14d7985702e72162bbf13b6beb74ab2b,SP,4441.0
870d0118f7a9d85960f29ad89d5d989a,MG,4428.03
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,4424.08
6bb0724edf0b62fb91ac404873a97241,SP,4416.52
1b8356dabde1d35e17cef975c3f82730,SP,4413.61
070d165398b553f3b4b851c216b8a358,SP,4396.75
3d8fa2f5b647373c8620330c4e077a9f,SP,4390.549999999999
79ed755314cfe6df0daef2c6cd3022cd,SP,4366.66
edf96ef93ed595084bbcbd9224bd2894,SP,4365.78
96804ea39d96eb908e7c3afdb671bb9e,MG,4365.76
2745f798279e0ed033addcc1474776d7,SP,4364.99
42fa4ee7240e9b8eb4576358ec142ba7,RS,4364.47
3c4e0452bff7a2a788179488d3d77032,PR,4352.52
9b1585752613ec342d03bbab9997ec48,RJ,4349.04
ed4311e67debd72b8610a5347a743087,SP,4342.81
6481e96574816ead57975da2c0f6d80d,SP,4340.86
8b2492b7ff4468839593fafeed55bad9,RJ,4336.26
b17b679f4f5ce2e03ce6968c62648246,SP,4329.93
276677b5d08786d5dce7c2149dcce48b,MG,4320.639999999999
4c18691b6037662be2df78a765d98ab5,SP,4316.51
2e13c71026e1a39ba5cc1b86dcb679aa,SP,4310.21
2199e7fe213c16213bf5d6a7eadc9a5d,SP,4309.1
23a0ffca143a15b9b5bbdb7d552f626a,SP,4304.28
8c3b533c63cca56240f94f1e3a6b18ef,MG,4301.7699999999995
8090490573c6c0aa343a7231ebcb8c86,SP,4298.03
a44fb5a447105f8469bdf16bf9159f25,RS,4292.71
c731d18cea9bf687ffee82a241c25b11,SC,4272.65
38e679b9e0064cd94c6f035707344dae,PR,4270.92
a0415d9b25ede3c4b1e477e9916ffc03,RJ,4247.98
56642bcb79900e777d68e91915cb4267,SP,4240.11
5f5b43b2bffa8656e4bc6efeb13cc649,SP,4232.65
2d2c62bef4c8ba0dd74e0e228e808539,SP,4230.4800000000005
c9a06ece156bb057372c68718ec8909b,DF,4223.22
e7d5b006eb624f13074497221eb37807,SP,4220.42
f35b3c613c4f7b2275f4185d0a3c59ec,SP,4214.29
643214e62b870443ccbe55ab29a4dccf,SP,4199.78
2a167ca73899c85001a837d8fb4962f6,SP,4197.62
08cdbae123ff67ca4e36d9d641ce0119,MG,4195.46
bede56095ba33c42038fb85f707b8a42,SP,4184.77
21e83881401b92b49fb09a16d3852291,MG,4182.53
5d3bb11474a06bdc23fb9e89f1164ee0,SP,4178.82
3bdff180c7e1f6551a643b99c265a120,SP,4161.86
71039d19d4303bf9054d69e9a9236699,SP,4158.65
e70053bf73d1b5863932e53a9fa47496,SP,4158.58
df560393f3a51e74553ab94004ba5c87,PR,4155.82
9646c3513289980f17226a2fc4720dbd,SP,4152.23
2d50d6282f8aa2257819a77bfaa0efe0,SP,4151.5199999999995
33ac3e28642ab8bda860a2f693000e78,SP,4151.12
594f9aaa48e5bf431f011ddc5669b0d5,MG,4136.41
5d9dc90a686a8fddacffab6bab5653a3,SP,4131.27
d57e18d5f73c7ccb7f7339b61166898d,SP,4111.19
c0563dd588b775f2e37747ef6ad6c92c,SP,4094.6800000000003
77e4abfd739aed9c46480f90f81c0eb4,DF,4092.21
1838dd9b8977065acf51d95e0053ea7a,MG,4075.88
6b90f847357d8981edd79a1eb1bf0acb,SP,4059.73
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,4058.11
f0837c8d71434931d9e38e7b79234797,RS,4049.36
994f04b3718c2bab35c2adfa8afecd2a,SP,4044.45
a2b5b6105ea5942300631d2e76f4ffe0,SP,4009.34
3c010235b7345c92f125d14ee232a76b,PR,4005.32
7f2617c58d5d06806987308b45654351,SP,3983.2700000000004
dd533b429f380718b70ad9922c294bae,SP,3970.98
4da0e408c99d2fdc2126dc9fce518060,PR,3964.73
b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,3964.33
eb4df17aed01d918c65f0f8d650900c0,SP,3925.46
f7ccf836d21b2fb1de37564105216cc1,SP,3910.44
f4db9b37944bcb8873e6b456ee190bbf,SP,3909.94
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,3898.98
ec80e49e69745ab6c14f984bf2149423,SP,3897.31
c9aafcd0621b2207c10e32c649cada4d,SP,3885.9
1d0997ff06b524ce9289ffd75114ecd3,PE,3873.57
0c7533c71df861ec58ad7ff999ed0e8d,SP,3863.51
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,3861.53
8ff38bc3969e67c36c48343a07090f66,SP,3859.56
aae3bfea055532c57fb453ed3ec80b30,SP,3857.17
3364a91ec4d56c98e44174de954b94f6,RO,3853.8500000000004
3b872fd4747f01cc56206f2934198618,SP,3843.11
4677a5437afda5fa7140b927b07be1cc,PR,3835.7
e48b04bf1aa1ef711caebeb7aede6180,PR,3832.73
218f991754f360af9c2daa5e0b8e990c,SP,3819.54
f326006815956455b2859abd58fe7e39,SP,3813.18
5f1dc28029d2c244352a68107ec2b542,SP,3803.46
c8b3445d737de6befde0c88ede534a5e,SP,3800.79
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,3794.87
977f9f63dd360c2a32ece2f93ad6d306,SP,3793.8500000000004
a938325a4b357fd23a6a4d5bb126408e,RJ,3791.81
432c37c9dfba871172ec162e20118b8c,DF,3782.12
a17f621c590ea0fab3d5d883e1630ec6,SP,3772.27
f2336e113377dd21c744d9c4fc8293a9,SP,3762.08
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,3757.7799999999997
5bc24d989e71e93c33e50a7782431b0e,MG,3736.53
b1fecf4da1fa2689bccffa0121953643,MS,3719.88
52562a9f449c3dc3d53f5f5b9ed74903,RN,3710.64
bce6a5ecf98e99fd2a8868b15c51f04b,SP,3706.5
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,3704.92
430315b7bb4b6e4b3c978f9dfa9b0558,SP,3704.63
cb5df0dcb9e280b1780e9d589889f2c7,SP,3689.21
ed46f1eb4a638113deb2a1137b5f22e9,SC,3686.6800000000003
5c6d4016c2a288f074fa0848a2b653d2,SP,3673.17
0ebd97a106433a45a4aebe57c1799778,MG,3661.6800000000003
a6fe7de3d16f6149ffe280349a8535a0,SP,3647.4199999999996
e89c4adbe7b1d0819dbb636e16461cf1,SP,3636.15
318f287a62ab7ac10b703ac37435a231,SP,3634.6
cce6ab8d1682639fe45ab70234f1665f,SP,3633.67
b8555308bfdb4ca1ed54325a58da9a97,SP,3630.03
c64a2aec32cc408a8a4c6d7c46017f91,RS,3628.17
6750d71153f00fc58829af2a8ef1bcf1,RJ,3626.5
d93919c944be9cff128f6c9cb899eacb,SP,3624.01
244b04680fdbded0acf5aebd9c92b44a,SP,3616.51
c394e193cda3b4225ff2094d32184849,SP,3611.44
585175ec331ea177fa47199e39a6170a,MG,3602.47
ae7ab174effdead6c241e547e4ca13f0,PR,3574.06
2a1348e9addc1af5aaa619b1a3679d6b,MG,3566.27
974cf2cb8f4b7add98709c30df02fe10,SP,3559.68
20d83f3ef0e6925fd74bfd59170babf7,SP,3557.21
d17f467e4bf608a510c20d82f4ba3b6b,RS,3556.55
5b51032eddd242adc84c38acab88f23d,MG,3548.95
aeb36d67f1414f234d42a29e27cf1f17,SP,3548.1
f593898ec748b7a8cb81fc04edafd98a,SP,3541.12
8d79c8a04e42d722a75097ce5cbcf2ef,CE,3535.1600000000003
bb7a14e229b1c95156719c3d9552eeee,RJ,3519.45
f61c63d13f7cd800549d5acdd390ae72,SP,3501.69
afa6714acee029b2dfdf357e5579cc03,SP,3468.67
1771297ac436903d1dd6b0e9279aa505,SP,3466.4300000000003
fce62094ffe6a4009188ec44e681dfdd,SP,3452.63
2156f2671501a81034d7d07f217609d0,SP,3433.89
55f7a3319d80f7fdf078b8f03e6725fe,SP,3420.4500000000003
f7720c4fa8e3aba4546301ab80ea1f1b,PR,3418.9700000000003
1ce3ae5a399804d1a87e706f8a813c3e,SC,3416.69
bd697db56ff8e7c9cd1abeb7f72029b2,SP,3415.2000000000003
a1474fd46fd3430168f7ec202da39408,SP,3413.52
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,3409.38
5cbbd5a299cab112b7bf23862255e43e,PR,3385.21
49e7217cfe4e427191c378ec626d8737,MG,3378.31
38874e327ce94d11390b96eb42d61928,SP,3375.21
d25aa0aaacb370e912f8cf6efeba38b3,SC,3373.13
e99e927c81e3f51739c94fcdfca9f10f,MG,3360.4700000000003
5b35136197710e16ac5e7b7c2bd4ea85,RJ,3350.29
3fd1e727ba94cfe122d165e176ce7967,SP,3343.42
31561f325664a8a7aba4c8d0c3a9b3db,SP,3329.36
fd386aa7bed2af3c7035c65506c9b4a3,SP,3316.17
4305fe92735c8a43d154ff6dd2b8d927,MG,3314.25
33576ec5412fb5905d876f12f33bfde6,PR,3287.98
cd06602b43d8800bd0afad514919d35c,SP,3287.85
51702dc2a3e106c76dbff722b5bf0726,SP,3287.04
efcd8d2104f1a05d028af7bad20d974b,SP,3280.19
730937bf88cb151eb2eb849f642fc213,SP,3277.17
b494891378bd8f4560abe576c52deacd,SP,3270.82
df56d7b40d437f88407c5f78b63bc328,PR,3251.5
b335c59ab742f751a85db9c411a86739,MG,3250.78
2e3be8a987a30d7544dbbda6861cc14e,MG,3249.83
60562ab00b8054280520d390c8c0045c,SP,3247.09
d9e8c084b68fe958861d8f2c21202e6b,SP,3231.86
d93844a9c55ba7ce353388bcf849ea56,PR,3229.52
3cfa1358a6caa965278721344c8d76f2,SP,3221.5299999999997
850913d59ce317156b00f3705f1c3edb,SP,3220.9300000000003
4992e76a42cb3aad7a7047e0d3d7e729,SP,3218.5699999999997
4c8545742faaf58fafd5fd14d25d75cf,SP,3216.31
a369d693961cb93b61ca2cc518872a85,SP,3213.79
8ab42aa58097fd4668d60cc648225d5f,GO,3210.39
6338ea67c41078a46ad99cc009654956,RS,3210.39
ffa6adafb71b807dc13159e26431354c,PR,3206.98
fec6275253471ace26d209bbaa64cd0f,RJ,3195.67
f44b6f775a2b390380e0e30b5c9d3eee,SP,3188.24
1996942dc085d7773ba77a529b163cd0,SP,3183.43
be9a160a9011f627c3e121d076c1ec7b,SC,3182.52
ede0c03645598cdfc63ca8237acbe73d,SP,3175.1
4342d4b2ba6b161468c63a7e7cfce593,RJ,3163.31
0885aaf116795758dfeb5f1032487bcd,SP,3162.32
612a743d294c27884fb7b80d2b19ba35,PR,3162.15
56e361f411e38dcef17cdc2a3d99628b,SP,3155.76
1987cd4be10fe09ee50454f9c354d1c6,MG,3135.23
8f54d64f28a993550aa7943f12572959,MG,3133.12
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,3131.82
9906e7aa42a3c067b7c9a564d01c4320,PR,3115.6000000000004
13074f016982ff2bd6c58ced8682f000,RS,3111.7000000000003
9c068d10aca38e85c50202e17b4a7e88,MS,3108.83
d32e3909cfb714fb2a6cb092c85b9c5f,SP,3078.8999999999996
820cc752a266cdc6c1a1e61dd4583330,PR,3078.77
b1204cfda1d4948679db3cfc0d3cb95c,SP,3078.15
78744a20ee2f80ba64f6804c25def2b8,PE,3068.85
d3dcf0604eabf0224fbd5948b5e02f69,SP,3067.4100000000003
082e0bf4cb865a6533b1e8e498cc0255,SP,3064.33
b74d1c09cb380e1d03a6f859c6f4224b,RJ,3053.2
ccf8813e5a7d6c84d865cd38bfc2b130,SP,3051.29
f125f3a310c2e5f822d116147de1e474,SP,3049.29
3504c0cb71d7fa48d967e0e4c94d59d9,SP,3037.31
5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,3035.39
0bb738e4d789e63e2267697c42d35a2d,SP,3030.6400000000003
1d4587203296c8f4ad134dc286fa6db0,SP,3027.54
dd58ee93286b0821565574c570e9e1dc,PR,3023.31
f214d28e8d8e3ef068748498ccc2f813,SP,3021.52
606ce7768feac12c5e8bd58db8b08f0f,SP,3018.8599999999997
e908c0f3646e8b60375734a350d95d71,SP,3009.53
6f229cc508fc6915ed5c499efd93baa4,RJ,2988.68
5abb8ea023c77787f2c15da891c8d384,SC,2987.2
f805b96fa705ba7995a221f1749dc141,PR,2986.87
fe26f3ecb51a15e6d8335cd92da42562,SP,2971.55
052577151711aec5c744fe12e66db3e1,SC,2970.42
d3f39f05462b79a4562d35893a28f159,SP,2968.77
47efca563408aae19bb7206c2d969ea9,PI,2965.32
f1b93673502375d491780bb49d615dbc,SP,2959.28
cac876b37d3abcd6bd76caca30277996,PR,2958.79
323ce52b5b81df2cd804b017b7f09aa7,SP,2955.67
4b0fdb526525f9890eb145bf1534640e,SP,2954.21
116ccb1a1604bc88e4d234a8c23f33de,SP,2948.33
888faa8bfb0b159c37de6d898b961c31,SC,2945.0
daeb5653dd96c1b11860f72209795012,MG,2938.06
bc302730ea8cf49b5c74f579febb5bbf,SP,2930.17
655220df33262c7e0c4949a147366f94,SP,2926.53
